운행일자,정산사업자,노선아이디,노선명,노선번호,교통수단구분,교통수단 상세구분명,기점 정류장 아이디,종점 정류장 아이디,기점 정류장 명,종점 정류장 명,노선길이,경유정류장수
2025-06-13,마이비,25501123,전주대캠퍼스-전주대캠퍼스,60(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501123,전주대캠퍼스-전주대캠퍼스,60(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501124,삼천동종점-삼천동종점,14(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,60506,127
2025-06-13,마이비,25501124,삼천동종점-삼천동종점,14(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,60506,127
2025-06-13,마이비,25501125,전주동물원-전주동물원,55(전일),버스,901태백_좌석1,2506740,2506730,전주동물원,전주동물원,57622,111
2025-06-13,마이비,25501125,전주동물원-전주동물원,55(전일),버스,901태백_좌석1,2506740,2506730,전주동물원,전주동물원,57622,111
2025-06-13,마이비,25501126,송천동종점-송천동종점,43(전일),버스,901태백_좌석1,2525290,2525300,송천동종점,송천동종점,44112,95
2025-06-13,마이비,25501126,송천동종점-송천동종점,43(전일),버스,901태백_좌석1,2525290,2525300,송천동종점,송천동종점,44112,95
2025-06-13,마이비,25501127,전주대캠퍼스-전주대캠퍼스,61(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501127,전주대캠퍼스-전주대캠퍼스,61(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501128,삼천동종점-삼천동종점,16(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,60506,127
2025-06-13,마이비,25501128,삼천동종점-삼천동종점,16(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,60506,127
2025-06-13,마이비,25501129,기린봉-기린봉,38(제일),버스,901태백_좌석1,2500370,2500360,기린봉,기린봉,60037,142
2025-06-13,마이비,25501129,기린봉-기린봉,38(제일),버스,901태백_좌석1,2500370,2500360,기린봉,기린봉,60037,142
2025-06-13,마이비,25501130,송천동종점-송천동종점,44(전일),버스,901태백_좌석1,2525290,2525300,송천동종점,송천동종점,44112,95
2025-06-13,마이비,25501130,송천동종점-송천동종점,44(전일),버스,901태백_좌석1,2525290,2525300,송천동종점,송천동종점,44112,95
2025-06-13,마이비,25501131,전주대학교-전주대학교,23(시민),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,69259,136
2025-06-13,마이비,25501131,전주대학교-전주대학교,23(시민),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,69259,136
2025-06-13,마이비,25501132,삼천동종점-삼천동종점,18(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,60506,127
2025-06-13,마이비,25501132,삼천동종점-삼천동종점,18(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,60506,127
2025-06-13,마이비,25501133,비전대학교-비전대학교,40(전일),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,54827,126
2025-06-13,마이비,25501133,비전대학교-비전대학교,40(전일),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,54827,126
2025-06-13,마이비,25501134,송천동종점-송천동종점,45(전일),버스,901태백_좌석1,2525290,2525300,송천동종점,송천동종점,44112,95
2025-06-13,마이비,25501134,송천동종점-송천동종점,45(전일),버스,901태백_좌석1,2525290,2525300,송천동종점,송천동종점,44112,95
2025-06-13,마이비,25501135,전주대학교-전주대학교,13(시민),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,65379,132
2025-06-13,마이비,25501135,전주대학교-전주대학교,13(시민),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,65379,132
2025-06-13,마이비,25501136,삼천동종점-삼천동종점,20(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,60506,127
2025-06-13,마이비,25501136,삼천동종점-삼천동종점,20(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,60506,127
2025-06-13,마이비,25501137,평화동종점-평화동종점,57(성진),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,49842,112
2025-06-13,마이비,25501137,평화동종점-평화동종점,57(성진),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,49842,112
2025-06-13,마이비,25501138,비전대학교-비전대학교,12(호남),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,48253,103
2025-06-13,마이비,25501138,비전대학교-비전대학교,12(호남),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,48253,103
2025-06-13,마이비,25501139,전주대학교-전주대학교,26(시민),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,64980,129
2025-06-13,마이비,25501139,전주대학교-전주대학교,26(시민),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,64980,129
2025-06-13,마이비,25501140,삼천동종점-삼천동종점,9(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501140,삼천동종점-삼천동종점,9(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501141,평화동종점-평화동종점,58(성진),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,49842,112
2025-06-13,마이비,25501141,평화동종점-평화동종점,58(성진),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,49842,112
2025-06-13,마이비,25501142,비전대학교-비전대학교,18(호남),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,48253,103
2025-06-13,마이비,25501142,비전대학교-비전대학교,18(호남),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,48253,103
2025-06-13,마이비,25501143,전주대학교-전주대학교,28(시민),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,59534,120
2025-06-13,마이비,25501143,전주대학교-전주대학교,28(시민),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,59534,120
2025-06-13,마이비,25501144,삼천동종점-삼천동종점,11(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501144,삼천동종점-삼천동종점,11(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501145,비전대학교-비전대학교,91(제일),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,29037,63
2025-06-13,마이비,25501145,비전대학교-비전대학교,91(제일),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,29037,63
2025-06-13,마이비,25501146,비전대학교-비전대학교,4(호남),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,48253,103
2025-06-13,마이비,25501146,비전대학교-비전대학교,4(호남),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,48253,103
2025-06-13,마이비,25501147,전주대캠퍼스-전주대캠퍼스,62(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501147,전주대캠퍼스-전주대캠퍼스,62(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501148,삼천동종점-삼천동종점,13(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501148,삼천동종점-삼천동종점,13(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501149,비전대학교-비전대학교,34(전일),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,54827,126
2025-06-13,마이비,25501149,비전대학교-비전대학교,34(전일),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,54827,126
2025-06-13,마이비,25501150,비전대학교-비전대학교,53(호남),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,40277,89
2025-06-13,마이비,25501150,비전대학교-비전대학교,53(호남),버스,901태백_좌석1,2501140,2501150,비전대학교,비전대학교,40277,89
2025-06-13,마이비,25501151,전주대캠퍼스-전주대캠퍼스,29(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501151,전주대캠퍼스-전주대캠퍼스,29(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501152,삼천동종점-삼천동종점,15(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501152,삼천동종점-삼천동종점,15(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501153,평화동종점-평화동종점,24(전일),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,53524,118
2025-06-13,마이비,25501153,평화동종점-평화동종점,24(전일),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,53524,118
2025-06-13,마이비,25501154,전주대학교-전주대학교,5(성진),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,25815,61
2025-06-13,마이비,25501154,전주대학교-전주대학교,5(성진),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,25815,61
2025-06-13,마이비,25501155,전주대캠퍼스-전주대캠퍼스,27(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501155,전주대캠퍼스-전주대캠퍼스,27(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501156,삼천동종점-삼천동종점,17(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501156,삼천동종점-삼천동종점,17(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501157,전주동물원-전주동물원,45(성진),버스,901태백_좌석1,2506740,2506730,전주동물원,전주동물원,57622,111
2025-06-13,마이비,25501157,전주동물원-전주동물원,45(성진),버스,901태백_좌석1,2506740,2506730,전주동물원,전주동물원,57622,111
2025-06-13,마이비,25501159,평화동종점-평화동종점,47(제일),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,40668,96
2025-06-13,마이비,25501159,평화동종점-평화동종점,47(제일),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,40668,96
2025-06-13,마이비,25501160,평화동종점-평화동종점,76(성진),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,41302,92
2025-06-13,마이비,25501160,평화동종점-평화동종점,76(성진),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,41302,92
2025-06-13,마이비,25501161,중인동-중인동,95(전일),버스,901태백_좌석1,2504090,2504080,중인동,중인동,50754,106
2025-06-13,마이비,25501161,중인동-중인동,95(전일),버스,901태백_좌석1,2504090,2504080,중인동,중인동,50754,106
2025-06-13,마이비,25501162,전주대학교-전주대학교,47(호남),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,56315,137
2025-06-13,마이비,25501162,전주대학교-전주대학교,47(호남),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,56315,137
2025-06-13,마이비,25501163,고산터미널-고산터미널,3-1(고산),버스,902태백_시내2,2513251,2513261,고산터미널,고산터미널,35704,51
2025-06-13,마이비,25501163,고산터미널-고산터미널,3-1(고산),버스,902태백_시내2,2513251,2513261,고산터미널,고산터미널,35704,51
2025-06-13,마이비,25501164,고산터미널-고산터미널,3-2(고산),버스,902태백_시내2,2513251,2513261,고산터미널,고산터미널,41142,69
2025-06-13,마이비,25501164,고산터미널-고산터미널,3-2(고산),버스,902태백_시내2,2513251,2513261,고산터미널,고산터미널,41142,69
2025-06-13,마이비,25501165,고산터미널-고산터미널,3-3(고산),버스,902태백_시내2,2513261,2513251,고산터미널,고산터미널,27496,37
2025-06-13,마이비,25501165,고산터미널-고산터미널,3-3(고산),버스,902태백_시내2,2513261,2513251,고산터미널,고산터미널,27496,37
2025-06-13,마이비,25501166,중인동-중인동,26(제일),버스,901태백_좌석1,2504090,2504080,중인동,중인동,36139,84
2025-06-13,마이비,25501166,중인동-중인동,26(제일),버스,901태백_좌석1,2504090,2504080,중인동,중인동,36139,84
2025-06-13,마이비,25501167,전주대학교-전주대학교,6(성진),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,25815,61
2025-06-13,마이비,25501167,전주대학교-전주대학교,6(성진),버스,901태백_좌석1,2503680,2503690,전주대학교,전주대학교,25815,61
2025-06-13,마이비,25501168,전주대캠퍼스-전주대캠퍼스,63(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501168,전주대캠퍼스-전주대캠퍼스,63(호남),버스,901태백_좌석1,2554110,2554110,전주대캠퍼스,전주대캠퍼스,19945,49
2025-06-13,마이비,25501169,삼천동종점-삼천동종점,19(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501169,삼천동종점-삼천동종점,19(제일),버스,901태백_좌석1,2525200,2525370,삼천동종점,삼천동종점,63587,127
2025-06-13,마이비,25501170,평화동종점-평화동종점,5(제일),버스,901태백_좌석1,2504460,2504470,평화동종점,평화동종점,52610,119
